uid,level,time_to_play,ball_popped,ball_drop,shot,is_win,is_first_time_win,powerball,time_get_info
daSabvaHLwaDCkNrI3Vjzb5zBu82,1,0.20000000298023225,"[42.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",7,true,true,0,2022-09-22 03:35:05
rGM6JNCUheZ8npYT0FsRbP3X4K63,36,1.5166666507720948,"[0.0,92.0,38.0,32.0,30.0,0.0]","[0.0,20.0,8.0,8.0,0.0,0.0]",34,true,true,0,2022-09-22 03:35:37
RGwOvhxsjfVdz2eArM5BfVxAYs32,23,2.4000000953674318,"[93.0,0.0,84.0,65.0,94.0,87.0]","[24.0,0.0,19.0,0.0,13.0,4.0]",41,true,true,0,2022-09-22 03:35:39
m8rqgIC0I0R1a9QG3gl1Wu9GXXV2,2,0.4833333194255829,"[10.0,17.0,21.0,0.0,17.0,14.0]","[6.0,7.0,10.0,0.0,13.0,12.0]",6,true,true,1,2022-09-22 03:35:44
kYNrbWwjuZce9rSMDGv6COsPEjE3,3,0.5333333611488342,"[0.0,38.0,24.0,0.0,49.0,0.0]","[0.0,23.0,13.0,0.0,4.0,0.0]",9,true,true,1,2022-09-22 03:35:48
3Q1tL4w1o0QbqKeBmiuulgU2M4b2,17,1.0333333015441895,"[0.0,0.0,55.0,31.0,34.0,44.0]","[0.0,0.0,9.0,5.0,7.0,5.0]",22,true,true,0,2022-09-22 03:35:50
X56Gyh2VANXo5T8rcPaaCJI3ESG2,34,0.949999988079071,"[31.0,0.0,32.0,41.0,37.0,30.0]","[2.0,0.0,12.0,5.0,10.0,3.0]",20,true,false,0,2022-09-22 03:35:59
3XCodemVxRMprUjL7BeXf337qDW2,4180,3.7166666984558107,"[61.0,100.0,43.0,62.0,116.0,0.0]","[16.0,22.0,14.0,12.0,15.0,0.0]",55,true,true,3,2022-09-22 03:36:00
NHad0bURKmajLep0PehDQoZ9JdL2,19990,4.75,"[71.0,65.0,54.0,69.0,59.0,62.0]","[16.0,16.0,17.0,10.0,0.0,13.0]",59,true,true,0,2022-09-22 03:36:06
dOMTwyBQrdSz44cz9xHPcIWhCcf1,51114,1.0833333730697632,"[23.0,0.0,47.0,47.0,40.0,23.0]","[3.0,0.0,4.0,6.0,6.0,1.0]",34,true,true,0,2022-09-22 03:36:13
jE72FSXUYaNcDR1ZOk8rB3TLaaZ2,53,1.5166666507720948,"[32.0,84.0,44.0,0.0,0.0,33.0]","[7.0,52.0,10.0,0.0,0.0,18.0]",37,true,true,0,2022-09-22 03:36:16
kYNrbWwjuZce9rSMDGv6COsPEjE3,4,0.3166666626930237,"[67.0,0.0,0.0,0.0,90.0,0.0]","[23.0,0.0,0.0,0.0,13.0,0.0]",10,true,true,0,2022-09-22 03:36:28
IlTsh5mHF8cNZl0IUG5UzKM2LRs2,62,3.633333444595337,"[41.0,46.0,46.0,0.0,39.0,41.0]","[5.0,12.0,10.0,0.0,5.0,6.0]",44,true,true,6,2022-09-22 03:36:40
m8rqgIC0I0R1a9QG3gl1Wu9GXXV2,3,0.550000011920929,"[0.0,39.0,25.0,0.0,47.0,0.0]","[0.0,24.0,16.0,0.0,11.0,0.0]",8,true,true,1,2022-09-22 03:36:40
jyLakF7xWKhGLtXgMW9oTb0AnOU2,45,1.4666666984558106,"[29.0,42.0,60.0,46.0,43.0,0.0]","[6.0,4.0,0.0,7.0,21.0,0.0]",45,true,true,0,2022-09-22 03:36:50
3Q1tL4w1o0QbqKeBmiuulgU2M4b2,18,1.2833333015441895,"[33.0,18.0,44.0,49.0,43.0,0.0]","[3.0,6.0,18.0,6.0,0.0,0.0]",29,true,true,0,2022-09-22 03:37:15
eBSgUumJ1Gd7BB266FiI1HepOu52,28,1.850000023841858,"[30.0,58.0,61.0,0.0,0.0,46.0]","[3.0,13.0,8.0,0.0,0.0,6.0]",38,false,false,0,2022-09-22 03:37:21
1zkSnecSugUkOwUhazoxzLZEzNA2,237,0.8333333134651184,"[30.0,25.0,37.0,0.0,18.0,28.0]","[2.0,0.0,7.0,0.0,3.0,6.0]",24,true,true,0,2022-09-22 03:37:23
jE72FSXUYaNcDR1ZOk8rB3TLaaZ2,54,0.9333333373069763,"[40.0,0.0,60.0,0.0,0.0,44.0]","[0.0,0.0,0.0,0.0,0.0,0.0]",29,true,true,0,2022-09-22 03:37:26
kYNrbWwjuZce9rSMDGv6COsPEjE3,5,0.7666666507720947,"[0.0,0.0,28.0,27.0,35.0,16.0]","[0.0,0.0,12.0,23.0,15.0,8.0]",13,true,true,1,2022-09-22 03:37:30
X56Gyh2VANXo5T8rcPaaCJI3ESG2,34,1.0,"[32.0,0.0,34.0,39.0,38.0,30.0]","[2.0,0.0,9.0,5.0,13.0,3.0]",25,true,false,0,2022-09-22 03:37:37
dOMTwyBQrdSz44cz9xHPcIWhCcf1,51115,1.0833333730697632,"[67.0,68.0,25.0,21.0,66.0,44.0]","[9.0,16.0,1.0,0.0,7.0,0.0]",30,true,true,0,2022-09-22 03:37:39
rGM6JNCUheZ8npYT0FsRbP3X4K63,37,1.4333332777023316,"[25.0,44.0,0.0,31.0,28.0,32.0]","[5.0,3.0,0.0,4.0,9.0,0.0]",33,false,false,0,2022-09-22 03:37:39
m8rqgIC0I0R1a9QG3gl1Wu9GXXV2,3,0.6333333253860474,"[0.0,38.0,24.0,0.0,46.0,0.0]","[0.0,22.0,13.0,0.0,15.0,0.0]",6,true,false,1,2022-09-22 03:38:09
IlTsh5mHF8cNZl0IUG5UzKM2LRs2,63,2.0166666507720949,"[30.0,39.0,33.0,32.0,31.0,32.0]","[10.0,8.0,6.0,6.0,7.0,9.0]",28,true,true,3,2022-09-22 03:38:22
bQlisnUPOkaLsXQiMjFEkKETI1Z2,70,5.666666507720947,"[31.0,24.0,49.0,50.0,29.0,39.0]","[6.0,3.0,12.0,6.0,8.0,18.0]",47,true,true,2,2022-09-22 03:38:29
3Q1tL4w1o0QbqKeBmiuulgU2M4b2,19,0.8999999761581421,"[41.0,0.0,38.0,0.0,29.0,42.0]","[8.0,0.0,4.0,0.0,5.0,2.0]",20,true,true,0,2022-09-22 03:38:37
RGwOvhxsjfVdz2eArM5BfVxAYs32,24,2.4833333492279054,"[18.0,31.0,35.0,31.0,59.0,0.0]","[4.0,2.0,1.0,0.0,3.0,0.0]",30,true,true,0,2022-09-22 03:38:40
1zkSnecSugUkOwUhazoxzLZEzNA2,238,1.0833333730697632,"[31.0,0.0,14.0,25.0,36.0,33.0]","[0.0,0.0,0.0,2.0,2.0,1.0]",39,true,true,0,2022-09-22 03:38:41
wIIyhr6nqjezKi1KFNjwlSUPpz52,30,5.133333206176758,"[64.0,0.0,89.0,79.0,73.0,51.0]","[17.0,0.0,24.0,17.0,21.0,1.0]",43,true,true,0,2022-09-22 03:38:43
kYNrbWwjuZce9rSMDGv6COsPEjE3,6,0.949999988079071,"[32.0,0.0,29.0,43.0,26.0,47.0]","[15.0,0.0,3.0,10.0,6.0,1.0]",24,true,true,0,2022-09-22 03:38:55
jE72FSXUYaNcDR1ZOk8rB3TLaaZ2,55,1.4333332777023316,"[56.0,0.0,43.0,85.0,52.0,54.0]","[8.0,0.0,0.0,3.0,8.0,13.0]",35,true,true,0,2022-09-22 03:39:13
X56Gyh2VANXo5T8rcPaaCJI3ESG2,34,1.0,"[31.0,0.0,34.0,38.0,39.0,31.0]","[3.0,0.0,8.0,10.0,6.0,0.0]",24,true,false,0,2022-09-22 03:39:24
m8rqgIC0I0R1a9QG3gl1Wu9GXXV2,4,0.4833333194255829,"[63.0,0.0,0.0,0.0,89.0,0.0]","[30.0,0.0,0.0,0.0,12.0,0.0]",7,true,true,0,2022-09-22 03:39:33
3Q1tL4w1o0QbqKeBmiuulgU2M4b2,20,0.8500000238418579,"[29.0,34.0,19.0,13.0,39.0,0.0]","[6.0,13.0,6.0,6.0,17.0,0.0]",11,true,true,1,2022-09-22 03:39:42
1d6m1bWuuyPG2SOnKnXxuqOE2al1,2,0.75,"[11.0,16.0,20.0,0.0,16.0,12.0]","[6.0,5.0,12.0,0.0,16.0,12.0]",4,true,true,1,2022-09-22 03:40:37
eUnMkGkcyqfzZxpPxi0aHkclj893,39,1.4333332777023316,"[42.0,0.0,41.0,32.0,33.0,40.0]","[7.0,0.0,9.0,16.0,12.0,13.0]",22,true,true,1,2022-09-22 03:40:45
eBSgUumJ1Gd7BB266FiI1HepOu52,28,3.5166666507720949,"[34.0,59.0,63.0,0.0,0.0,41.0]","[3.0,18.0,9.0,0.0,0.0,5.0]",37,true,true,0,2022-09-22 03:41:12
jE72FSXUYaNcDR1ZOk8rB3TLaaZ2,56,1.7833333015441895,"[44.0,0.0,72.0,67.0,46.0,0.0]","[1.0,0.0,2.0,6.0,8.0,0.0]",45,true,true,0,2022-09-22 03:41:14
X56Gyh2VANXo5T8rcPaaCJI3ESG2,34,1.25,"[32.0,0.0,36.0,39.0,36.0,29.0]","[7.0,0.0,2.0,6.0,6.0,8.0]",25,true,false,0,2022-09-22 03:41:15
YhV6gklppYUSz1ach7OtR8sVr5B2,30,0.0,"[42.0,0.0,25.0,35.0,13.0,23.0]","[0.0,0.0,15.0,0.0,0.0,0.0]",24,false,false,0,2022-09-22 03:41:23
3DPOOy8yhoerAKvC5m9M3zR9Evh1,365,1.6666666269302369,"[120.0,24.0,29.0,4.0,75.0,50.0]","[8.0,11.0,8.0,1.0,8.0,10.0]",34,true,true,0,2022-09-22 03:41:25
IlTsh5mHF8cNZl0IUG5UzKM2LRs2,64,2.5833332538604738,"[52.0,44.0,32.0,0.0,71.0,33.0]","[14.0,14.0,14.0,0.0,21.0,15.0]",30,true,true,5,2022-09-22 03:41:27
1d6m1bWuuyPG2SOnKnXxuqOE2al1,3,0.6333333253860474,"[0.0,39.0,24.0,0.0,48.0,0.0]","[0.0,22.0,9.0,0.0,8.0,0.0]",9,true,true,1,2022-09-22 03:41:32
cErgB4tz8rbe48rPWcHUu9kuqa72,138,1.7666666507720948,"[32.0,0.0,35.0,32.0,45.0,1.0]","[13.0,0.0,13.0,9.0,15.0,1.0]",29,true,true,2,2022-09-22 03:41:33
m8rqgIC0I0R1a9QG3gl1Wu9GXXV2,5,0.949999988079071,"[0.0,0.0,25.0,26.0,33.0,16.0]","[0.0,0.0,21.0,18.0,18.0,6.0]",7,true,true,1,2022-09-22 03:41:39
3Q1tL4w1o0QbqKeBmiuulgU2M4b2,21,1.75,"[82.0,0.0,69.0,0.0,69.0,0.0]","[0.0,0.0,22.0,0.0,3.0,0.0]",26,true,true,0,2022-09-22 03:41:48
LZDRquWzG7TbXqnOx9ojp6HTBDJ3,74,2.0833332538604738,"[121.0,139.0,0.0,145.0,0.0,0.0]","[42.0,37.0,0.0,21.0,0.0,0.0]",45,true,true,0,2022-09-22 03:42:00
RGwOvhxsjfVdz2eArM5BfVxAYs32,25,2.5333333015441896,"[52.0,37.0,24.0,25.0,44.0,0.0]","[8.0,1.0,4.0,6.0,2.0,0.0]",30,true,true,0,2022-09-22 03:42:02
JKscRLMEzAhL27CP83xQRzwDsPt2,119,4.166666507720947,"[56.0,61.0,64.0,59.0,0.0,54.0]","[13.0,7.0,15.0,7.0,0.0,18.0]",35,true,true,0,2022-09-22 03:42:06
3XCodemVxRMprUjL7BeXf337qDW2,4182,1.850000023841858,"[21.0,0.0,56.0,39.0,39.0,20.0]","[7.0,0.0,9.0,8.0,13.0,9.0]",35,true,true,2,2022-09-22 03:42:11
X56Gyh2VANXo5T8rcPaaCJI3ESG2,34,1.1166666746139527,"[29.0,0.0,37.0,39.0,38.0,30.0]","[4.0,0.0,3.0,5.0,5.0,3.0]",25,true,false,0,2022-09-22 03:42:26
jE72FSXUYaNcDR1ZOk8rB3TLaaZ2,57,1.25,"[14.0,38.0,49.0,18.0,14.0,43.0]","[1.0,10.0,9.0,0.0,2.0,7.0]",36,true,true,0,2022-09-22 03:42:41
dOMTwyBQrdSz44cz9xHPcIWhCcf1,51118,0.8833333253860474,"[31.0,24.0,26.0,0.0,33.0,25.0]","[5.0,11.0,4.0,0.0,10.0,8.0]",31,true,true,0,2022-09-22 03:42:49
1d6m1bWuuyPG2SOnKnXxuqOE2al1,4,0.5666666626930237,"[66.0,0.0,0.0,0.0,89.0,0.0]","[19.0,0.0,0.0,0.0,6.0,0.0]",10,true,true,0,2022-09-22 03:42:55
wIIyhr6nqjezKi1KFNjwlSUPpz52,31,3.5166666507720949,"[83.0,0.0,82.0,80.0,0.0,71.0]","[36.0,0.0,49.0,15.0,0.0,32.0]",28,true,true,0,2022-09-22 03:43:04
m8rqgIC0I0R1a9QG3gl1Wu9GXXV2,6,0.6499999761581421,"[31.0,0.0,26.0,38.0,24.0,43.0]","[8.0,0.0,7.0,19.0,5.0,7.0]",12,true,true,0,2022-09-22 03:43:08
eBSgUumJ1Gd7BB266FiI1HepOu52,29,1.4833333492279053,"[62.0,25.0,0.0,33.0,45.0,45.0]","[1.0,8.0,0.0,8.0,11.0,13.0]",27,true,true,0,2022-09-22 03:43:09
X56Gyh2VANXo5T8rcPaaCJI3ESG2,34,0.7166666388511658,"[31.0,0.0,35.0,37.0,34.0,30.0]","[2.0,0.0,7.0,10.0,17.0,3.0]",18,true,false,0,2022-09-22 03:43:15
daSabvaHLwaDCkNrI3Vjzb5zBu82,6,1.2166666984558106,"[33.0,0.0,27.0,46.0,22.0,44.0]","[8.0,0.0,1.0,4.0,16.0,7.0]",17,true,true,0,2022-09-22 03:43:51
3XCodemVxRMprUjL7BeXf337qDW2,4183,1.2999999523162842,"[34.0,0.0,40.0,45.0,37.0,30.0]","[10.0,0.0,9.0,16.0,14.0,9.0]",31,true,true,0,2022-09-22 03:43:51
3Q1tL4w1o0QbqKeBmiuulgU2M4b2,22,1.600000023841858,"[52.0,0.0,15.0,40.0,34.0,39.0]","[8.0,0.0,0.0,4.0,12.0,2.0]",22,true,true,0,2022-09-22 03:43:51
IlTsh5mHF8cNZl0IUG5UzKM2LRs2,65,2.1500000953674318,"[47.0,0.0,0.0,52.0,44.0,54.0]","[23.0,0.0,0.0,20.0,5.0,28.0]",23,true,true,4,2022-09-22 03:43:53
jE72FSXUYaNcDR1ZOk8rB3TLaaZ2,58,1.100000023841858,"[50.0,64.0,53.0,49.0,0.0,0.0]","[7.0,12.0,12.0,6.0,0.0,0.0]",34,true,true,0,2022-09-22 03:43:59
JKscRLMEzAhL27CP83xQRzwDsPt2,120,2.3333332538604738,"[36.0,0.0,43.0,31.0,23.0,18.0]","[6.0,0.0,2.0,11.0,2.0,11.0]",25,true,true,0,2022-09-22 03:44:01
vwQ6wJ8aYjhPWtdsYYjHBs9Qto62,112,2.1500000953674318,"[84.0,0.0,75.0,93.0,0.0,77.0]","[20.0,0.0,4.0,6.0,0.0,13.0]",43,true,true,0,2022-09-22 03:44:12
X56Gyh2VANXo5T8rcPaaCJI3ESG2,34,1.1166666746139527,"[31.0,0.0,35.0,38.0,39.0,30.0]","[4.0,0.0,5.0,5.0,7.0,3.0]",25,true,false,0,2022-09-22 03:44:26
1d6m1bWuuyPG2SOnKnXxuqOE2al1,5,1.1333333253860474,"[0.0,0.0,26.0,28.0,33.0,17.0]","[0.0,0.0,15.0,13.0,25.0,2.0]",11,true,true,2,2022-09-22 03:44:36
eUnMkGkcyqfzZxpPxi0aHkclj893,40,2.9666666984558107,"[35.0,30.0,36.0,36.0,0.0,38.0]","[8.0,2.0,8.0,0.0,0.0,5.0]",43,false,false,3,2022-09-22 03:44:42
8XVHsrNlSYQuvCEcKf19QwS2ZhF3,2,0.699999988079071,"[11.0,17.0,21.0,0.0,20.0,15.0]","[0.0,5.0,7.0,0.0,8.0,3.0]",14,true,true,1,2022-09-22 03:45:06
LZDRquWzG7TbXqnOx9ojp6HTBDJ3,75,2.066666603088379,"[37.0,0.0,32.0,22.0,0.0,50.0]","[17.0,0.0,13.0,12.0,0.0,21.0]",42,false,false,0,2022-09-22 03:45:41
1d6m1bWuuyPG2SOnKnXxuqOE2al1,6,0.8666666746139526,"[31.0,0.0,26.0,41.0,24.0,44.0]","[8.0,0.0,19.0,10.0,5.0,1.0]",15,true,true,0,2022-09-22 03:45:44
jE72FSXUYaNcDR1ZOk8rB3TLaaZ2,59,1.600000023841858,"[32.0,35.0,44.0,14.0,31.0,28.0]","[5.0,5.0,12.0,0.0,6.0,2.0]",35,true,true,0,2022-09-22 03:45:46
jyLakF7xWKhGLtXgMW9oTb0AnOU2,46,2.133333444595337,"[102.0,0.0,83.0,79.0,107.0,66.0]","[30.0,0.0,23.0,16.0,6.0,16.0]",56,true,true,0,2022-09-22 03:45:49
m8rqgIC0I0R1a9QG3gl1Wu9GXXV2,7,1.850000023841858,"[32.0,41.0,52.0,23.0,35.0,0.0]","[21.0,7.0,2.0,5.0,10.0,0.0]",23,true,true,1,2022-09-22 03:45:49
RdrpevgYfBNohbu3VMZKAg9UgPj2,2354,1.25,"[20.0,0.0,20.0,34.0,28.0,38.0]","[3.0,0.0,7.0,9.0,15.0,12.0]",24,true,true,0,2022-09-22 03:45:52
8XVHsrNlSYQuvCEcKf19QwS2ZhF3,3,0.5166666507720947,"[0.0,41.0,24.0,0.0,49.0,0.0]","[0.0,22.0,13.0,0.0,0.0,0.0]",12,true,true,1,2022-09-22 03:45:55
dOMTwyBQrdSz44cz9xHPcIWhCcf1,51119,1.2666666507720948,"[39.0,0.0,28.0,44.0,20.0,11.0]","[10.0,0.0,3.0,5.0,6.0,4.0]",36,true,true,1,2022-09-22 03:46:04
RGwOvhxsjfVdz2eArM5BfVxAYs32,26,3.316666603088379,"[15.0,0.0,35.0,22.0,64.0,45.0]","[0.0,0.0,11.0,0.0,14.0,9.0]",36,true,true,0,2022-09-22 03:46:06
3XCodemVxRMprUjL7BeXf337qDW2,4184,1.7833333015441895,"[22.0,0.0,33.0,32.0,25.0,19.0]","[6.0,0.0,1.0,5.0,7.0,3.0]",33,false,false,0,2022-09-22 03:46:09
RD6pICGVyUOyyCNoRYcUAhry1053,435,3.566666603088379,"[77.0,78.0,67.0,87.0,6.0,73.0]","[22.0,16.0,17.0,21.0,2.0,10.0]",63,true,true,0,2022-09-22 03:46:33
w19pWuT457Pmw9UsjLUhunUH5oI3,12,0.5166666507720947,"[0.0,0.0,55.0,0.0,67.0,41.0]","[0.0,0.0,9.0,0.0,3.0,6.0]",19,true,true,0,2022-09-22 03:46:39
3Q1tL4w1o0QbqKeBmiuulgU2M4b2,23,2.633333444595337,"[96.0,0.0,86.0,65.0,92.0,90.0]","[0.0,0.0,13.0,0.0,22.0,6.0]",46,true,true,0,2022-09-22 03:46:40
8XVHsrNlSYQuvCEcKf19QwS2ZhF3,4,0.6166666746139526,"[69.0,0.0,0.0,0.0,93.0,0.0]","[0.0,0.0,0.0,0.0,2.0,0.0]",16,true,true,0,2022-09-22 03:46:40
1zkSnecSugUkOwUhazoxzLZEzNA2,242,0.550000011920929,"[17.0,0.0,20.0,25.0,32.0,17.0]","[8.0,0.0,0.0,9.0,1.0,3.0]",19,true,true,0,2022-09-22 03:47:22
eUnMkGkcyqfzZxpPxi0aHkclj893,40,2.1500000953674318,"[30.0,39.0,38.0,46.0,0.0,39.0]","[10.0,1.0,11.0,0.0,0.0,4.0]",39,true,true,1,2022-09-22 03:47:32
3XCodemVxRMprUjL7BeXf337qDW2,4184,1.649999976158142,"[28.0,0.0,27.0,23.0,9.0,8.0]","[6.0,0.0,3.0,4.0,6.0,2.0]",21,false,false,0,2022-09-22 03:47:41
8XVHsrNlSYQuvCEcKf19QwS2ZhF3,5,0.9833333492279053,"[0.0,0.0,26.0,32.0,34.0,17.0]","[0.0,0.0,16.0,19.0,20.0,2.0]",16,true,true,1,2022-09-22 03:48:00
1d6m1bWuuyPG2SOnKnXxuqOE2al1,7,1.4833333492279053,"[41.0,43.0,54.0,25.0,31.0,0.0]","[7.0,1.0,2.0,0.0,10.0,0.0]",30,true,true,0,2022-09-22 03:48:01
AWnKkSw4lcehAG1YSaJvdxwxPg72,29,2.7166666984558107,"[63.0,26.0,0.0,39.0,47.0,46.0]","[1.0,7.0,0.0,7.0,12.0,9.0]",38,true,true,0,2022-09-22 03:48:02
IlTsh5mHF8cNZl0IUG5UzKM2LRs2,66,3.816666603088379,"[79.0,85.0,0.0,75.0,120.0,0.0]","[49.0,28.0,0.0,20.0,32.0,0.0]",43,true,true,7,2022-09-22 03:48:04
cErgB4tz8rbe48rPWcHUu9kuqa72,139,1.7000000476837159,"[28.0,47.0,0.0,50.0,0.0,49.0]","[18.0,6.0,0.0,11.0,0.0,2.0]",33,true,true,1,2022-09-22 03:48:12
eBSgUumJ1Gd7BB266FiI1HepOu52,30,2.383333444595337,"[70.0,0.0,91.0,72.0,64.0,52.0]","[9.0,0.0,7.0,17.0,13.0,2.0]",40,true,true,0,2022-09-22 03:48:20
kJlxS2OlB3egOg2sq8YfLSWqBJK2,2,0.8500000238418579,"[10.0,16.0,22.0,0.0,17.0,13.0]","[6.0,4.0,8.0,0.0,13.0,9.0]",8,true,true,1,2022-09-22 03:48:28
1zkSnecSugUkOwUhazoxzLZEzNA2,243,0.9166666865348816,"[17.0,0.0,36.0,33.0,21.0,26.0]","[8.0,0.0,9.0,7.0,3.0,8.0]",29,true,true,0,2022-09-22 03:48:28
C1zUCjn5thUImHan9LVBzOD0eCS2,23,1.899999976158142,"[96.0,0.0,85.0,65.0,92.0,84.0]","[12.0,0.0,20.0,0.0,22.0,26.0]",39,true,true,0,2022-09-22 03:48:57
UDfd5TpD0kNFyOqQ6sUekDcSljf2,354,2.2833333015441896,"[28.0,18.0,35.0,0.0,22.0,25.0]","[1.0,7.0,7.0,0.0,5.0,5.0]",31,true,true,6,2022-09-22 03:49:12
8XVHsrNlSYQuvCEcKf19QwS2ZhF3,6,1.350000023841858,"[36.0,0.0,30.0,44.0,26.0,51.0]","[1.0,0.0,11.0,7.0,0.0,2.0]",35,true,true,0,2022-09-22 03:49:19
ozXatqewLLg194d0iUA3zKFjoPI2,1,0.25,"[42.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",7,true,true,0,2022-09-22 03:49:22
kJlxS2OlB3egOg2sq8YfLSWqBJK2,3,0.5333333611488342,"[0.0,40.0,25.0,0.0,44.0,0.0]","[0.0,13.0,16.0,0.0,31.0,0.0]",6,true,true,1,2022-09-22 03:49:30
3XCodemVxRMprUjL7BeXf337qDW2,4184,1.8666666746139527,"[25.0,0.0,24.0,25.0,20.0,13.0]","[9.0,0.0,7.0,6.0,3.0,2.0]",28,false,false,1,2022-09-22 03:49:40
WUllCxrDjAMdbUQlsD6d6fMKGNu1,2,0.8833333253860474,"[14.0,16.0,19.0,0.0,16.0,12.0]","[0.0,4.0,19.0,0.0,16.0,12.0]",7,true,true,1,2022-09-22 03:49:51
jE72FSXUYaNcDR1ZOk8rB3TLaaZ2,60,0.8666666746139526,"[0.0,56.0,52.0,60.0,58.0,0.0]","[0.0,7.0,9.0,12.0,19.0,0.0]",25,true,true,0,2022-09-22 03:50:02
kJlxS2OlB3egOg2sq8YfLSWqBJK2,4,0.4833333194255829,"[67.0,0.0,0.0,0.0,88.0,0.0]","[7.0,0.0,0.0,0.0,18.0,0.0]",9,true,true,0,2022-09-22 03:50:10
eUnMkGkcyqfzZxpPxi0aHkclj893,41,2.2166666984558107,"[0.0,77.0,79.0,81.0,87.0,76.0]","[0.0,46.0,24.0,41.0,22.0,46.0]",35,true,true,1,2022-09-22 03:50:16
C1zUCjn5thUImHan9LVBzOD0eCS2,24,1.25,"[16.0,33.0,36.0,31.0,56.0,0.0]","[6.0,1.0,2.0,0.0,3.0,0.0]",26,true,true,0,2022-09-22 03:50:38
WUllCxrDjAMdbUQlsD6d6fMKGNu1,3,0.6166666746139526,"[0.0,41.0,24.0,0.0,46.0,0.0]","[0.0,12.0,8.0,0.0,14.0,0.0]",9,true,true,1,2022-09-22 03:50:39
NTncbviBUWbqiiAOC0X8YCPNQT12,17,1.4333332777023316,"[0.0,0.0,54.0,36.0,37.0,48.0]","[0.0,0.0,3.0,13.0,13.0,1.0]",33,true,true,0,2022-09-22 03:50:40
m8rqgIC0I0R1a9QG3gl1Wu9GXXV2,8,1.2833333015441895,"[23.0,27.0,43.0,58.0,0.0,32.0]","[12.0,3.0,0.0,3.0,0.0,3.0]",23,true,true,0,2022-09-22 03:50:45
ozXatqewLLg194d0iUA3zKFjoPI2,3,0.4333333373069763,"[0.0,40.0,24.0,0.0,44.0,0.0]","[0.0,11.0,9.0,0.0,31.0,0.0]",6,true,true,1,2022-09-22 03:50:48
P35J8YtUtYaga5POSmqUpqcm0CB2,36,28.66666603088379,"[0.0,98.0,34.0,27.0,29.0,0.0]","[0.0,5.0,3.0,4.0,1.0,0.0]",30,true,true,1,2022-09-22 03:51:16
WUllCxrDjAMdbUQlsD6d6fMKGNu1,4,0.5833333134651184,"[68.0,0.0,0.0,0.0,89.0,0.0]","[23.0,0.0,0.0,0.0,13.0,0.0]",13,true,true,0,2022-09-22 03:51:23
eBSgUumJ1Gd7BB266FiI1HepOu52,31,2.5166666507720949,"[85.0,0.0,88.0,80.0,0.0,76.0]","[29.0,0.0,12.0,18.0,0.0,20.0]",43,true,true,0,2022-09-22 03:51:32
kJlxS2OlB3egOg2sq8YfLSWqBJK2,5,1.4500000476837159,"[0.0,0.0,27.0,31.0,33.0,16.0]","[0.0,0.0,9.0,16.0,18.0,7.0]",14,true,true,4,2022-09-22 03:52:00
3XCodemVxRMprUjL7BeXf337qDW2,4184,2.116666555404663,"[24.0,0.0,34.0,27.0,34.0,16.0]","[4.0,0.0,8.0,10.0,2.0,8.0]",27,true,true,2,2022-09-22 03:52:01
3Q1tL4w1o0QbqKeBmiuulgU2M4b2,24,4.266666889190674,"[17.0,29.0,37.0,29.0,58.0,0.0]","[0.0,0.0,0.0,1.0,1.0,0.0]",34,false,false,1,2022-09-22 03:52:06
eUnMkGkcyqfzZxpPxi0aHkclj893,42,1.2999999523162842,"[12.0,46.0,13.0,12.0,7.0,8.0]","[5.0,7.0,6.0,7.0,4.0,8.0]",19,true,true,2,2022-09-22 03:52:07
C1zUCjn5thUImHan9LVBzOD0eCS2,25,1.4500000476837159,"[53.0,36.0,25.0,24.0,47.0,0.0]","[0.0,3.0,5.0,5.0,2.0,0.0]",33,true,true,0,2022-09-22 03:52:16
NTncbviBUWbqiiAOC0X8YCPNQT12,18,1.0833333730697632,"[33.0,21.0,48.0,48.0,41.0,0.0]","[13.0,10.0,10.0,3.0,7.0,0.0]",33,true,true,0,2022-09-22 03:52:19
dOMTwyBQrdSz44cz9xHPcIWhCcf1,51120,1.1666666269302369,"[28.0,19.0,59.0,78.0,53.0,39.0]","[0.0,0.0,10.0,0.0,0.0,0.0]",38,true,true,0,2022-09-22 03:52:24
RkbUSq3YKxTyvPHzUMu180scAFD3,14,1.1833332777023316,"[0.0,26.0,43.0,0.0,90.0,19.0]","[0.0,0.0,6.0,0.0,3.0,4.0]",20,true,true,0,2022-09-22 03:52:41
AWnKkSw4lcehAG1YSaJvdxwxPg72,30,2.950000047683716,"[63.0,0.0,92.0,79.0,63.0,39.0]","[1.0,0.0,18.0,1.0,24.0,1.0]",42,false,false,0,2022-09-22 03:52:46
NTncbviBUWbqiiAOC0X8YCPNQT12,19,0.9833333492279053,"[42.0,0.0,37.0,0.0,36.0,41.0]","[12.0,0.0,4.0,0.0,6.0,6.0]",27,true,true,0,2022-09-22 03:53:09
NTncbviBUWbqiiAOC0X8YCPNQT12,20,0.8166666626930237,"[30.0,34.0,18.0,12.0,39.0,0.0]","[0.0,11.0,4.0,10.0,24.0,0.0]",10,true,true,1,2022-09-22 03:53:24
