uid,level,time_to_play,ball_popped,ball_drop,shot,is_win,is_first_time_win,powerball,version_name,time_get_info
bq8BdDeoTFduDwDDmUYkb53n8zh1,17,2.8333332538604736,"[0.0,0.0,54.0,33.0,32.0,44.0]","[0.0,0.0,21.0,7.0,9.0,2.0]",21,True,True,1,1.30.1,2022-09-16 23:11:28
PPUtK1Ue6HWwLhtMPXwhtbxfiJh1,27,0.9666666388511658,"[39.0,0.0,35.0,43.0,0.0,78.0]","[10.0,0.0,10.0,5.0,0.0,6.0]",30,True,True,0,1.30.1,2022-09-16 23:11:28
RQAiH1UFuiacaHiXerrVxT56ZPg1,6,2.150000095367432,"[33.0,0.0,28.0,43.0,25.0,47.0]","[8.0,0.0,2.0,17.0,0.0,7.0]",24,True,True,1,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19777,1.4833333492279053,"[26.0,18.0,22.0,16.0,22.0,0.0]","[8.0,3.0,8.0,4.0,4.0,0.0]",37,True,True,0,1.30.1,2022-09-16 23:11:28
133X7iMKHGWHeCsLn6hbnv9m3BP2,35,2.7666666507720947,"[144.0,111.0,0.0,0.0,0.0,95.0]","[23.0,33.0,0.0,0.0,0.0,30.0]",41,True,True,0,1.30.1,2022-09-16 23:11:28
PPUtK1Ue6HWwLhtMPXwhtbxfiJh1,28,1.4166666269302368,"[20.0,47.0,62.0,0.0,0.0,29.0]","[4.0,13.0,7.0,0.0,0.0,5.0]",38,False,False,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22886,1.8999999761581416,"[54.0,0.0,34.0,30.0,53.0,56.0]","[8.0,0.0,7.0,6.0,15.0,7.0]",50,True,True,2,1.30.1,2022-09-16 23:11:28
zJ8AdlqSBKhkmKDPdf4wfHdeHk92,14,1.8666666746139529,"[0.0,26.0,43.0,0.0,91.0,18.0]","[0.0,0.0,10.0,0.0,8.0,9.0]",19,True,True,4,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19778,1.1333333253860474,"[48.0,57.0,37.0,0.0,24.0,27.0]","[6.0,9.0,10.0,0.0,9.0,7.0]",36,True,True,0,1.30.1,2022-09-16 23:11:28
I8mjfJhDzpd3HXhgDuOvdNLbXM22,3,1.0333333015441897,"[0.0,39.0,25.0,0.0,45.0,0.0]","[0.0,19.0,16.0,0.0,23.0,0.0]",6,True,True,1,1.30.1,2022-09-16 23:11:28
bq8BdDeoTFduDwDDmUYkb53n8zh1,18,1.4166666269302368,"[32.0,18.0,47.0,48.0,42.0,0.0]","[7.0,10.0,9.0,10.0,4.0,0.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
EHhnTAYEwWXKWFZVQLMzfzo0bcI2,158,2.966666698455811,"[58.0,47.0,56.0,48.0,43.0,70.0]","[22.0,4.0,15.0,10.0,5.0,17.0]",48,True,True,0,invalid,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19779,0.7666666507720947,"[37.0,0.0,23.0,13.0,18.0,25.0]","[0.0,0.0,0.0,0.0,0.0,0.0]",23,True,True,0,1.30.1,2022-09-16 23:11:28
I8mjfJhDzpd3HXhgDuOvdNLbXM22,4,0.5166666507720947,"[63.0,0.0,0.0,0.0,88.0,0.0]","[37.0,0.0,0.0,0.0,17.0,0.0]",6,True,True,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22887,1.0333333015441897,"[40.0,0.0,41.0,34.0,22.0,29.0]","[10.0,0.0,6.0,4.0,14.0,4.0]",37,True,True,0,1.30.1,2022-09-16 23:11:28
I8mjfJhDzpd3HXhgDuOvdNLbXM22,5,0.75,"[0.0,0.0,25.0,25.0,32.0,15.0]","[0.0,0.0,22.0,24.0,23.0,12.0]",4,True,True,1,1.30.1,2022-09-16 23:11:28
RQAiH1UFuiacaHiXerrVxT56ZPg1,7,3.549999952316284,"[37.0,41.0,53.0,23.0,38.0,0.0]","[10.0,1.0,5.0,4.0,14.0,0.0]",31,True,True,3,1.30.1,2022-09-16 23:11:28
ieeTAc5qQEWzRa3BMY2wDm6xVdL2,124,2.6666667461395264,"[66.0,82.0,77.0,0.0,0.0,64.0]","[17.0,19.0,16.0,0.0,0.0,12.0]",54,True,True,3,1.30.1,2022-09-16 23:11:28
BP6Vgifp8AhYVSXSOVEWlmjYWnm1,77,3.7166666984558105,"[30.0,65.0,42.0,0.0,0.0,78.0]","[15.0,10.0,6.0,0.0,0.0,3.0]",44,False,False,0,1.30.1,2022-09-16 23:11:28
bq8BdDeoTFduDwDDmUYkb53n8zh1,19,1.3166667222976685,"[44.0,0.0,45.0,0.0,29.0,40.0]","[11.0,0.0,4.0,0.0,3.0,10.0]",25,True,True,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22888,1.8999999761581416,"[46.0,47.0,35.0,0.0,39.0,38.0]","[3.0,14.0,2.0,0.0,7.0,5.0]",53,True,True,2,1.30.1,2022-09-16 23:11:28
I8mjfJhDzpd3HXhgDuOvdNLbXM22,6,1.1666666269302368,"[32.0,0.0,27.0,42.0,25.0,44.0]","[0.0,0.0,1.0,10.0,0.0,1.0]",19,True,True,0,1.30.1,2022-09-16 23:11:28
L2Obk9NGbBOmkW5sKVuC3i5XjDr2,6,0.7166666388511658,"[32.0,0.0,27.0,40.0,25.0,43.0]","[0.0,0.0,1.0,11.0,6.0,7.0]",17,True,True,0,1.30.1,2022-09-16 23:11:28
bq8BdDeoTFduDwDDmUYkb53n8zh1,20,1.0,"[31.0,34.0,19.0,14.0,38.0,0.0]","[1.0,13.0,5.0,9.0,23.0,0.0]",13,True,True,1,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19780,1.149999976158142,"[36.0,30.0,0.0,24.0,19.0,0.0]","[1.0,0.0,0.0,2.0,1.0,0.0]",22,True,True,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22889,0.8999999761581421,"[29.0,0.0,43.0,31.0,31.0,23.0]","[3.0,0.0,4.0,2.0,10.0,12.0]",28,True,True,0,1.30.1,2022-09-16 23:11:28
133X7iMKHGWHeCsLn6hbnv9m3BP2,37,2.566666603088379,"[25.0,43.0,0.0,34.0,39.0,43.0]","[11.0,7.0,0.0,7.0,5.0,4.0]",30,True,True,0,1.30.1,2022-09-16 23:11:28
5MTFNd0hJKbanRxNgeFj0qF2iqu2,2,0.699999988079071,"[11.0,16.0,20.0,0.0,17.0,13.0]","[0.0,3.0,14.0,0.0,14.0,9.0]",7,True,True,1,1.30.1,2022-09-16 23:11:28
SEZ989ohsBSs6DW9XxF3fpTd4Ph1,2,0.6000000238418579,"[10.0,17.0,20.0,0.0,16.0,13.0]","[6.0,5.0,14.0,0.0,16.0,9.0]",6,True,True,1,1.30.1,2022-09-16 23:11:28
LCFwDuP1rrdgclM9RFk2oUSq6Dt2,1,0.4000000059604645,"[42.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",7,True,False,0,1.30.1,2022-09-16 23:11:28
LCFwDuP1rrdgclM9RFk2oUSq6Dt2,1,0.4000000059604645,"[42.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",7,True,False,0,1.30.1,2022-09-16 23:11:28
EHhnTAYEwWXKWFZVQLMzfzo0bcI2,159,3.283333301544189,"[46.0,0.0,54.0,50.0,0.0,46.0]","[4.0,0.0,6.0,3.0,0.0,6.0]",47,True,True,0,invalid,2022-09-16 23:11:28
RQAiH1UFuiacaHiXerrVxT56ZPg1,8,2.549999952316284,"[24.0,30.0,49.0,60.0,0.0,31.0]","[10.0,2.0,3.0,12.0,0.0,4.0]",30,True,True,4,1.30.1,2022-09-16 23:11:28
1ae7LTBG6PVSYELkG1OK7G1ThAj1,1,0.20000000298023224,"[42.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",7,True,True,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19781,0.8999999761581421,"[28.0,0.0,32.0,26.0,25.0,22.0]","[3.0,0.0,5.0,4.0,3.0,0.0]",31,True,True,0,1.30.1,2022-09-16 23:11:28
I8mjfJhDzpd3HXhgDuOvdNLbXM22,7,1.9666666984558103,"[39.0,40.0,52.0,24.0,32.0,0.0]","[17.0,0.0,9.0,3.0,13.0,0.0]",22,True,True,0,1.30.1,2022-09-16 23:11:28
1ae7LTBG6PVSYELkG1OK7G1ThAj1,2,0.8666666746139526,"[13.0,15.0,21.0,0.0,19.0,13.0]","[2.0,10.0,13.0,0.0,8.0,9.0]",11,True,True,1,1.30.1,2022-09-16 23:11:28
Tryg9ZIwBcQWxRa8z6g0P9q22Z02,60,1.4666666984558103,"[0.0,58.0,53.0,60.0,62.0,0.0]","[0.0,6.0,9.0,0.0,9.0,0.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
bq8BdDeoTFduDwDDmUYkb53n8zh1,21,1.9833333492279053,"[88.0,0.0,69.0,0.0,70.0,0.0]","[2.0,0.0,19.0,0.0,3.0,0.0]",30,True,True,0,1.30.1,2022-09-16 23:11:28
RQAiH1UFuiacaHiXerrVxT56ZPg1,9,1.649999976158142,"[84.0,61.0,74.0,0.0,81.0,0.0]","[21.0,49.0,42.0,0.0,51.0,0.0]",24,True,True,1,1.30.1,2022-09-16 23:11:28
TOGDX3SH5cO1W95lzldq5Q2vqdi2,33090,3.633333444595337,"[63.0,85.0,30.0,35.0,85.0,25.0]","[10.0,14.0,8.0,0.0,25.0,10.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
1ae7LTBG6PVSYELkG1OK7G1ThAj1,3,0.550000011920929,"[0.0,39.0,26.0,0.0,49.0,0.0]","[0.0,18.0,5.0,0.0,4.0,0.0]",12,True,True,1,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22890,1.0166666507720947,"[34.0,56.0,0.0,75.0,72.0,70.0]","[5.0,28.0,0.0,32.0,2.0,0.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19782,0.9666666388511658,"[24.0,0.0,26.0,27.0,23.0,26.0]","[7.0,0.0,0.0,6.0,3.0,2.0]",30,True,True,0,1.30.1,2022-09-16 23:11:28
zJ8AdlqSBKhkmKDPdf4wfHdeHk92,16,1.6333333253860474,"[36.0,27.0,13.0,46.0,0.0,42.0]","[12.0,0.0,6.0,2.0,0.0,4.0]",23,True,True,1,1.30.1,2022-09-16 23:11:28
RQAiH1UFuiacaHiXerrVxT56ZPg1,10,0.7833333611488342,"[29.0,28.0,24.0,15.0,19.0,0.0]","[16.0,15.0,21.0,7.0,11.0,0.0]",2,True,True,5,1.30.1,2022-09-16 23:11:28
bq8BdDeoTFduDwDDmUYkb53n8zh1,22,1.399999976158142,"[52.0,0.0,15.0,38.0,35.0,41.0]","[0.0,0.0,0.0,7.0,12.0,3.0]",23,True,True,0,1.30.1,2022-09-16 23:11:28
Tryg9ZIwBcQWxRa8z6g0P9q22Z02,61,1.600000023841858,"[0.0,80.0,124.0,0.0,58.0,0.0]","[0.0,27.0,19.0,0.0,10.0,0.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19783,1.2666666507720947,"[11.0,24.0,0.0,25.0,27.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0]",26,True,True,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19784,0.25,"[9.0,0.0,9.0,7.0,11.0,7.0]","[0.0,0.0,0.0,0.0,0.0,0.0]",11,False,False,0,1.30.1,2022-09-16 23:11:28
RQAiH1UFuiacaHiXerrVxT56ZPg1,11,1.6833332777023315,"[0.0,0.0,53.0,59.0,27.0,37.0]","[0.0,0.0,8.0,32.0,17.0,22.0]",8,True,True,7,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19784,0.3499999940395355,"[14.0,0.0,8.0,14.0,12.0,9.0]","[0.0,0.0,2.0,7.0,1.0,4.0]",10,False,False,1,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,55,2.5,"[55.0,0.0,43.0,86.0,59.0,55.0]","[10.0,0.0,6.0,3.0,5.0,3.0]",43,True,True,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19784,0.3499999940395355,"[14.0,0.0,8.0,16.0,10.0,7.0]","[0.0,0.0,2.0,0.0,4.0,0.0]",13,False,False,1,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19784,0.25,"[10.0,0.0,9.0,13.0,10.0,4.0]","[0.0,0.0,0.0,0.0,0.0,0.0]",10,False,False,1,1.30.1,2022-09-16 23:11:28
Tryg9ZIwBcQWxRa8z6g0P9q22Z02,62,2.216666698455811,"[41.0,48.0,49.0,0.0,37.0,42.0]","[0.0,8.0,0.0,0.0,7.0,3.0]",47,True,True,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19784,0.38333332538604736,"[14.0,0.0,6.0,13.0,10.0,6.0]","[0.0,0.0,0.0,0.0,0.0,2.0]",11,False,False,1,1.30.1,2022-09-16 23:11:28
bq8BdDeoTFduDwDDmUYkb53n8zh1,23,3.183333396911621,"[97.0,0.0,82.0,66.0,95.0,89.0]","[9.0,0.0,32.0,1.0,14.0,0.0]",47,True,True,0,1.30.1,2022-09-16 23:11:28
LCFwDuP1rrdgclM9RFk2oUSq6Dt2,1,0.2666666805744171,"[42.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",7,True,False,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19784,0.7166666388511658,"[29.0,0.0,24.0,18.0,18.0,36.0]","[10.0,0.0,3.0,12.0,8.0,11.0]",21,True,True,1,1.30.1,2022-09-16 23:11:28
0WyfZL5o1pV0pe6cDVh2vHwa5763,1,0.28333333134651184,"[42.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",7,True,True,0,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,56,2.06666660308838,"[42.0,0.0,77.0,66.0,42.0,0.0]","[2.0,0.0,3.0,12.0,10.0,0.0]",41,True,True,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22891,0.7666666507720947,"[25.0,0.0,21.0,20.0,31.0,24.0]","[9.0,0.0,8.0,12.0,10.0,1.0]",24,True,True,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19785,0.7833333611488342,"[27.0,0.0,27.0,19.0,10.0,13.0]","[8.0,0.0,2.0,1.0,4.0,2.0]",25,True,True,0,1.30.1,2022-09-16 23:11:28
Tryg9ZIwBcQWxRa8z6g0P9q22Z02,63,1.7666666507720947,"[29.0,39.0,33.0,40.0,30.0,29.0]","[9.0,0.0,6.0,5.0,6.0,11.0]",27,True,True,0,1.30.1,2022-09-16 23:11:28
UdKHYhILBYT6jyeps8VOapPxGJX2,23,57.04999923706055,"[100.0,0.0,84.0,65.0,95.0,86.0]","[6.0,0.0,21.0,0.0,3.0,8.0]",49,True,True,2,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22892,0.699999988079071,"[35.0,0.0,44.0,40.0,40.0,30.0]","[15.0,0.0,28.0,17.0,18.0,13.0]",24,True,True,0,1.30.1,2022-09-16 23:11:28
0WyfZL5o1pV0pe6cDVh2vHwa5763,2,0.75,"[10.0,16.0,20.0,0.0,18.0,12.0]","[6.0,4.0,19.0,0.0,6.0,12.0]",5,True,True,1,1.30.1,2022-09-16 23:11:28
GfHKO2LPBCf7mcOCjhMPgSn4eYT2,77,1.9500000476837158,"[38.0,57.0,47.0,0.0,0.0,65.0]","[6.0,12.0,7.0,0.0,0.0,5.0]",44,False,False,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19786,1.5833333730697632,"[30.0,28.0,27.0,39.0,34.0,0.0]","[0.0,3.0,2.0,0.0,1.0,0.0]",46,True,True,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22893,1.1333333253860474,"[42.0,0.0,34.0,25.0,30.0,19.0]","[4.0,0.0,2.0,1.0,5.0,1.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,57,1.9666666984558103,"[16.0,40.0,51.0,17.0,15.0,42.0]","[0.0,6.0,7.0,0.0,0.0,11.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19787,0.9833333492279052,"[19.0,0.0,52.0,65.0,25.0,18.0]","[3.0,0.0,6.0,12.0,1.0,5.0]",34,True,True,0,1.30.1,2022-09-16 23:11:28
5MTFNd0hJKbanRxNgeFj0qF2iqu2,12,0.4166666567325592,"[0.0,0.0,53.0,0.0,62.0,42.0]","[0.0,0.0,17.0,0.0,16.0,4.0]",11,True,True,0,1.30.1,2022-09-16 23:11:28
369JHcz220TDRvgSFKqA22gS4iG2,31,2.2333333492279053,"[85.0,0.0,87.0,80.0,0.0,73.0]","[20.0,0.0,22.0,34.0,0.0,25.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19788,1.2999999523162842,"[23.0,0.0,21.0,33.0,36.0,32.0]","[4.0,0.0,7.0,2.0,12.0,2.0]",34,True,True,1,1.30.1,2022-09-16 23:11:28
UdKHYhILBYT6jyeps8VOapPxGJX2,24,2.299999952316284,"[18.0,32.0,35.0,31.0,62.0,0.0]","[6.0,1.0,3.0,0.0,3.0,0.0]",34,True,True,1,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19789,0.8000000119209291,"[35.0,32.0,0.0,29.0,28.0,0.0]","[13.0,10.0,0.0,8.0,6.0,0.0]",26,True,True,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22894,1.399999976158142,"[55.0,39.0,38.0,0.0,34.0,61.0]","[9.0,3.0,9.0,0.0,7.0,9.0]",44,True,True,1,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,58,3.366666555404663,"[51.0,63.0,55.0,54.0,0.0,0.0]","[10.0,15.0,8.0,0.0,0.0,0.0]",42,True,True,0,1.30.1,2022-09-16 23:11:28
3kANZxFwFJgb2EJnJ3EfD37DbKH3,2,1.7333333492279053,"[14.0,24.0,21.0,0.0,21.0,15.0]","[7.0,9.0,21.0,0.0,5.0,10.0]",25,True,True,1,1.30.1,2022-09-16 23:11:28
NHad0bURKmajLep0PehDQoZ9JdL2,19790,1.5833333730697632,"[30.0,44.0,56.0,40.0,17.0,31.0]","[0.0,3.0,1.0,12.0,10.0,5.0]",36,True,True,3,1.30.1,2022-09-16 23:11:28
UdKHYhILBYT6jyeps8VOapPxGJX2,25,2.700000047683716,"[56.0,42.0,24.0,30.0,44.0,0.0]","[3.0,3.0,5.0,6.0,2.0,0.0]",44,True,True,0,1.30.1,2022-09-16 23:11:28
D4SQ6slBbTcqhuxTLVZEXVeGC1C3,145,1.6833332777023315,"[36.0,33.0,0.0,43.0,31.0,54.0]","[0.0,0.0,0.0,0.0,12.0,4.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
Tryg9ZIwBcQWxRa8z6g0P9q22Z02,66,2.299999952316284,"[83.0,90.0,0.0,71.0,130.0,0.0]","[36.0,28.0,0.0,30.0,18.0,0.0]",50,True,True,0,1.30.1,2022-09-16 23:11:28
3kANZxFwFJgb2EJnJ3EfD37DbKH3,3,1.3833333253860474,"[0.0,41.0,29.0,0.0,58.0,0.0]","[0.0,13.0,3.0,0.0,8.0,0.0]",26,True,True,1,1.30.1,2022-09-16 23:11:28
369JHcz220TDRvgSFKqA22gS4iG2,32,2.0166666507720947,"[39.0,48.0,75.0,59.0,7.0,54.0]","[5.0,7.0,0.0,16.0,0.0,6.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
3kANZxFwFJgb2EJnJ3EfD37DbKH3,4,0.5666666626930237,"[69.0,0.0,0.0,0.0,92.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0]",14,True,True,0,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,59,3.883333444595337,"[36.0,43.0,57.0,12.0,34.0,23.0]","[5.0,8.0,4.0,1.0,8.0,5.0]",49,True,True,0,1.30.1,2022-09-16 23:11:28
369JHcz220TDRvgSFKqA22gS4iG2,33,1.7000000476837158,"[38.0,0.0,41.0,60.0,63.0,0.0]","[0.0,0.0,27.0,18.0,13.0,0.0]",34,True,True,0,1.30.1,2022-09-16 23:11:28
Tryg9ZIwBcQWxRa8z6g0P9q22Z02,67,2.299999952316284,"[50.0,50.0,0.0,53.0,42.0,40.0]","[6.0,5.0,0.0,9.0,3.0,0.0]",47,True,True,0,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,60,1.7833333015441897,"[0.0,55.0,53.0,59.0,60.0,0.0]","[0.0,9.0,6.0,15.0,9.0,0.0]",27,True,True,0,1.30.1,2022-09-16 23:11:28
2P61ggma1Mgw4qiOoKAMslJ9odN2,89,1.3666666746139529,"[30.0,33.0,46.0,46.0,41.0,0.0]","[0.0,11.0,14.0,0.0,15.0,0.0]",34,True,True,0,1.30.1,2022-09-16 23:11:28
369JHcz220TDRvgSFKqA22gS4iG2,34,1.5166666507720947,"[32.0,0.0,40.0,38.0,39.0,30.0]","[3.0,0.0,3.0,10.0,7.0,3.0]",30,True,True,0,1.30.1,2022-09-16 23:11:28
jn9NIzJuEENx6JJ8IOU4YC0plN83,3,0.5,"[0.0,36.0,24.0,0.0,46.0,0.0]","[0.0,36.0,13.0,0.0,14.0,0.0]",4,True,True,1,1.30.1,2022-09-16 23:11:28
ieeTAc5qQEWzRa3BMY2wDm6xVdL2,126,1.5499999523162842,"[27.0,46.0,35.0,29.0,32.0,29.0]","[1.0,13.0,7.0,12.0,3.0,0.0]",38,True,True,1,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22895,2.5,"[100.0,84.0,40.0,0.0,44.0,103.0]","[31.0,9.0,13.0,0.0,16.0,15.0]",59,True,True,2,1.30.1,2022-09-16 23:11:28
Tryg9ZIwBcQWxRa8z6g0P9q22Z02,68,1.3333333730697632,"[0.0,0.0,62.0,0.0,60.0,69.0]","[0.0,0.0,3.0,0.0,2.0,7.0]",26,True,True,0,1.30.1,2022-09-16 23:11:28
i4FsVPOVS0ffwWqdRuE4390M6O92,2,1.2000000476837158,"[10.0,17.0,20.0,0.0,23.0,13.0]","[6.0,4.0,19.0,0.0,9.0,9.0]",12,True,True,1,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,61,2.6500000953674316,"[0.0,83.0,133.0,0.0,59.0,0.0]","[0.0,25.0,5.0,0.0,15.0,0.0]",48,True,True,0,1.30.1,2022-09-16 23:11:28
w118oipYyzXhKiFF49jz7WT0Z9y2,41,3.049999952316284,"[0.0,78.0,81.0,86.0,89.0,77.0]","[0.0,29.0,24.0,34.0,25.0,36.0]",44,True,True,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22896,2.2333333492279053,"[34.0,35.0,62.0,0.0,34.0,27.0]","[4.0,15.0,7.0,0.0,13.0,8.0]",42,True,True,0,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,62,2.383333444595337,"[39.0,43.0,45.0,0.0,35.0,44.0]","[0.0,14.0,4.0,0.0,11.0,3.0]",41,True,True,0,1.30.1,2022-09-16 23:11:28
nnYeLvqA0MNKmUyCr0FzLaeQA2G3,11,1.2999999523162842,"[0.0,0.0,58.0,60.0,29.0,40.0]","[0.0,0.0,4.0,29.0,0.0,12.0]",22,True,True,0,1.30.1,2022-09-16 23:11:28
KCkPXkJwxSMNGLv7VnBjrH5HecD2,7,1.25,"[39.0,41.0,53.0,24.0,31.0,0.0]","[15.0,0.0,5.0,2.0,10.0,0.0]",25,True,True,0,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,63,1.7999999523162842,"[32.0,39.0,36.0,29.0,28.0,33.0]","[14.0,0.0,2.0,18.0,24.0,8.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
DcTmGBHFfWfIeIfSJ0mSdcrfpHz1,19,0.7333333492279053,"[38.0,0.0,36.0,0.0,31.0,41.0]","[16.0,0.0,9.0,0.0,5.0,11.0]",17,True,True,0,1.30.1,2022-09-16 23:11:28
KCkPXkJwxSMNGLv7VnBjrH5HecD2,8,1.2000000476837158,"[27.0,29.0,43.0,58.0,0.0,29.0]","[11.0,5.0,7.0,16.0,0.0,8.0]",27,True,True,0,1.30.1,2022-09-16 23:11:28
xWxXhOpQjdYKB34FafS7Wv5MWf62,1,0.18333333730697635,"[40.0,0.0,42.0,0.0,0.0,0.0]","[24.0,0.0,30.0,0.0,0.0,0.0]",3,True,True,0,1.30.1,2022-09-16 23:11:28
xWxXhOpQjdYKB34FafS7Wv5MWf62,2,0.4166666567325592,"[10.0,17.0,19.0,0.0,16.0,15.0]","[6.0,6.0,19.0,0.0,16.0,9.0]",4,True,True,1,1.30.1,2022-09-16 23:11:28
TOGDX3SH5cO1W95lzldq5Q2vqdi2,33092,1.2333333492279053,"[18.0,0.0,32.0,23.0,22.0,14.0]","[4.0,0.0,1.0,5.0,4.0,2.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
zWb3NHl3CqcGdiFGmaVokIQQqxN2,2,0.30000001192092896,"[11.0,16.0,19.0,0.0,16.0,12.0]","[6.0,11.0,19.0,0.0,16.0,12.0]",3,True,True,1,1.30.1,2022-09-16 23:11:28
KCkPXkJwxSMNGLv7VnBjrH5HecD2,9,0.7333333492279053,"[79.0,63.0,74.0,0.0,78.0,0.0]","[53.0,29.0,45.0,0.0,62.0,0.0]",18,True,True,0,1.30.1,2022-09-16 23:11:28
DcTmGBHFfWfIeIfSJ0mSdcrfpHz1,20,0.6833333373069763,"[28.0,33.0,16.0,13.0,38.0,0.0]","[0.0,14.0,8.0,2.0,14.0,0.0]",6,True,True,5,1.30.1,2022-09-16 23:11:28
XpxfdBSTBHU6JuVZ3bF9S1SU3p32,64,1.883333325386048,"[48.0,46.0,33.0,0.0,73.0,41.0]","[9.0,11.0,8.0,0.0,0.0,2.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
zWb3NHl3CqcGdiFGmaVokIQQqxN2,3,0.5666666626930237,"[0.0,38.0,26.0,0.0,47.0,0.0]","[0.0,23.0,1.0,0.0,12.0,0.0]",9,True,True,1,1.30.1,2022-09-16 23:11:28
KCkPXkJwxSMNGLv7VnBjrH5HecD2,10,0.75,"[29.0,30.0,29.0,17.0,21.0,0.0]","[7.0,6.0,1.0,0.0,8.0,0.0]",14,True,True,2,1.30.1,2022-09-16 23:11:28
zWb3NHl3CqcGdiFGmaVokIQQqxN2,4,0.28333333134651184,"[67.0,0.0,0.0,0.0,87.0,0.0]","[19.0,0.0,0.0,0.0,23.0,0.0]",8,True,True,0,1.30.1,2022-09-16 23:11:28
